搜索关键词,视频BV号,视频标题,评论作者,评论者ID,性别,评论时间,IP属地,点赞数,评论内容
elys,BV1sZ4y1p7eY,香榭丽舍大街 Les Champs-Elysées,小香薯干2号,357714361.0,保密,2021-02-23 10:16:23,,1.0,这么好听的歌竟然没有音源[大哭][大哭]
elys,BV1sZ4y1p7eY,香榭丽舍大街 Les Champs-Elysées,芷江大學人類學系主任,35526034.0,保密,2021-02-05 17:18:49,,1.0,好听
elys,BV1sZ4y1p7eY,香榭丽舍大街 Les Champs-Elysées,只想开心olala,551473105.0,女,2021-01-12 23:09:57,,1.0,啊我们法语老师推荐的歌
elys,BV1sZ4y1p7eY,香榭丽舍大街 Les Champs-Elysées,HarmonicaLance,1903753258.0,保密,2021-10-19 21:58:47,,0.0,还是加塞的小号原汁原味好听，单簧管似乎缺了点味
elys,BV1sZ4y1p7eY,香榭丽舍大街 Les Champs-Elysées,Poltron小破站-84,22041995.0,保密,2021-07-17 21:12:05,,0.0,可爱的小姐姐
elys,BV1sZ4y1p7eY,香榭丽舍大街 Les Champs-Elysées,账号已注销,692331550.0,保密,2021-07-04 08:46:40,,0.0,可惜法国已经黑化
elys,BV1v9HWe6Etz,【音频纯享 SQ无损音质+外挂字幕】Joe Dassin - Les Champs-Elysées（香榭丽舍大街） | 老歌怀旧系列~,过热水蒸汽,516091767.0,保密,2026-02-11 20:15:43,,0.0,[打call]
elys,BV1v9HWe6Etz,【音频纯享 SQ无损音质+外挂字幕】Joe Dassin - Les Champs-Elysées（香榭丽舍大街） | 老歌怀旧系列~,小洛克Roco,409609218.0,保密,2025-11-22 00:00:46,,0.0,有心人，这个字幕做的太棒了
elys,BV1v9HWe6Etz,【音频纯享 SQ无损音质+外挂字幕】Joe Dassin - Les Champs-Elysées（香榭丽舍大街） | 老歌怀旧系列~,大炮之门进化版,3546673638804258.0,女,2025-01-09 10:03:31,,0.0,优秀啊
elys,BV1E7411u7wf,Les Champs-Elysées (Audio) - Joe Dassin,妄妄大礼包,38549373.0,女,2020-07-27 22:42:51,,1.0,最惨官方
elys,BV1E7411u7wf,Les Champs-Elysées (Audio) - Joe Dassin,叽叽叽咕咕咕咕咕咕唧唧唧,84356465.0,女,2020-09-18 11:25:39,,0.0,超爱这首歌
elys,BV1E7411u7wf,Les Champs-Elysées (Audio) - Joe Dassin,毛绒大黑熊,8025099.0,男,2026-01-08 12:30:01,,0.0,卧槽  我是考古人[笑哭]
elys,BV1E7411u7wf,Les Champs-Elysées (Audio) - Joe Dassin,凤凰院小鹿,40608481.0,男,2020-04-29 23:12:11,,0.0,这首法语歌第一次听就爱到不行...
elys,BV13f4y1d7vW,【Aux Champs-Elysées】香榭丽舍 演唱合集,muchosmuchos,434666372.0,保密,2020-12-22 10:42:45,,2.0,这首歌叫啥？歌星太迷人
elys,BV13f4y1d7vW,【Aux Champs-Elysées】香榭丽舍 演唱合集,天空安德烈,2075544700.0,男,2023-04-06 16:32:31,,0.0,你火了，我说的！
elys,BV13f4y1d7vW,【Aux Champs-Elysées】香榭丽舍 演唱合集,Aprendizajeeee,365459393.0,女,2022-05-05 00:24:58,,0.0,找合集好久了 谢谢up！
elys,BV1YV411477n,歌词版【香榭丽舍大道】Joe Dassin  Les Champs Elysées Lyrics version,-Gloria__,471556397.0,保密,2021-11-17 15:51:35,,40.0,太治愈了
elys,BV1YV411477n,歌词版【香榭丽舍大道】Joe Dassin  Les Champs Elysées Lyrics version,-Gloria__,471556397.0,保密,2021-11-18 22:30:45,,21.0,有没有音频可以让我单曲循环[喜欢][喜欢]
elys,BV1YV411477n,歌词版【香榭丽舍大道】Joe Dassin  Les Champs Elysées Lyrics version,黑斯帝,44334022.0,男,2021-10-08 17:04:42,,16.0,这么好的歌咋没评论
elys,BV1YV411477n,歌词版【香榭丽舍大道】Joe Dassin  Les Champs Elysées Lyrics version,linglingo文文,1534070093.0,保密,2022-05-26 17:53:23,,8.0,歌好好听，可以视频下载了，去保存视频的地方把格式改为MP3就可以有音频了[滑稽][滑稽][滑稽]
elys,BV1YV411477n,歌词版【香榭丽舍大道】Joe Dassin  Les Champs Elysées Lyrics version,Lucy小鹿鹿,424036071.0,保密,2022-11-16 18:10:16,,6.0,亲，视频在那里有源文件吗？可以发一份到我邮箱吗？
elys,BV1YV411477n,歌词版【香榭丽舍大道】Joe Dassin  Les Champs Elysées Lyrics version,蒋翊明,1447837131.0,保密,2024-10-01 13:04:43,,5.0,出现在了巴黎残奥会开幕式
elys,BV1YV411477n,歌词版【香榭丽舍大道】Joe Dassin  Les Champs Elysées Lyrics version,失忆流年似水,318951390.0,保密,2024-08-15 01:01:38,,5.0,革命老区 最早解放
elys,BV1YV411477n,歌词版【香榭丽舍大道】Joe Dassin  Les Champs Elysées Lyrics version,一只野生的屑波波,475061488.0,保密,2024-05-19 13:58:49,,4.0,带耳机有奇效[doge]
elys,BV1YV411477n,歌词版【香榭丽舍大道】Joe Dassin  Les Champs Elysées Lyrics version,海蒂拉玛海葡萄,3493094909545152.0,保密,2024-10-20 22:29:02,,2.0,法国值得一游[打call]
elys,BV1YV411477n,歌词版【香榭丽舍大道】Joe Dassin  Les Champs Elysées Lyrics version,小车拉大砖,402803222.0,保密,2024-05-11 08:42:51,,2.0,穿越大吉岭
elys,BV1YV411477n,歌词版【香榭丽舍大道】Joe Dassin  Les Champs Elysées Lyrics version,甜甜圈二宝,480679241.0,保密,2022-03-02 15:25:21,,2.0,好听
elys,BV1YV411477n,歌词版【香榭丽舍大道】Joe Dassin  Les Champs Elysées Lyrics version,吉祥鸟漫画,17751271.0,男,2025-12-30 17:20:18,,0.0,😭
elys,BV1YV411477n,歌词版【香榭丽舍大道】Joe Dassin  Les Champs Elysées Lyrics version,-旧生-,525354543.0,保密,2024-10-07 20:39:23,,0.0,我爱听给我听 我就是喜欢[打call]
elys,BV1YV411477n,歌词版【香榭丽舍大道】Joe Dassin  Les Champs Elysées Lyrics version,knightsbridge_10,1101256224.0,保密,2024-08-03 10:53:38,,0.0,香榭丽舍…
elys,BV1mx4y1a7YX,[暮色森林]速通谜题羊世界纪录2：09,吾名丶万华,291337962.0,保密,2024-05-25 03:02:09,,14.0,up主能麻烦解释一下之前你速通迷宫的时候是怎么确定boss房间位置的吗，（还有其他boss的地图位置）我知道可能是用区块啥的，但细的是真的不知道一点儿但是网上是真的找不到人说这个了，出一期视频最好了如果麻烦的话能回复我解答一下我也非常感谢，真心很好奇想学
elys,BV1mx4y1a7YX,[暮色森林]速通谜题羊世界纪录2：09,流逝爱卿,629522043.0,男,2024-04-13 10:17:33,,9.0,还真是林地府邸
elys,BV1mx4y1a7YX,[暮色森林]速通谜题羊世界纪录2：09,回旋の飞跃,480036839.0,男,2025-01-25 19:18:44,,5.0,我还以为这也是要打的怪给做掉了[笑哭]
elys,BV1mx4y1a7YX,[暮色森林]速通谜题羊世界纪录2：09,Redstone_FMN,3546554881280868.0,保密,2024-04-13 09:49:56,,5.0,前排前排
elys,BV1mx4y1a7YX,[暮色森林]速通谜题羊世界纪录2：09,账号已注销,302613280.0,保密,2024-04-13 14:42:10,,3.0,太快了
elys,BV1mx4y1a7YX,[暮色森林]速通谜题羊世界纪录2：09,刷视频高手小王,1889593350.0,保密,2024-04-13 11:32:34,,3.0,[doge]
elys,BV1mx4y1a7YX,[暮色森林]速通谜题羊世界纪录2：09,QwertyuuQWQ,507360128.0,男,2024-04-18 21:57:01,,2.0,妙啊，利用府邸的羊毛
elys,BV1mx4y1a7YX,[暮色森林]速通谜题羊世界纪录2：09,才羽雪莉,601553461.0,女,2024-04-15 12:27:27,,1.0,这b模组加上维克的现代战争，跟俄乌战场一样
elys,BV1mx4y1a7YX,[暮色森林]速通谜题羊世界纪录2：09,爆炸月球,430963008.0,男,2024-04-13 09:49:11,,1.0,路线有点离谱
elys,BV1mx4y1a7YX,[暮色森林]速通谜题羊世界纪录2：09,藤和智子Official,498422451.0,保密,2024-04-13 11:17:53,,0.0,👀
elys,BV1mx4y1a7YX,[暮色森林]速通谜题羊世界纪录2：09,森咲_八紫喵,3494358747711913.0,保密,2024-04-13 09:49:33,,0.0,这种子这么牛逼[doge]
AI分身,BV1cD421T7MT,0成本克隆？以后视频不用实拍了！【零成本+零门槛】轻松打造逼真自然的数字分身！,故障工作室,3493118378772863.0,保密,2024-04-25 18:12:12,,85.0,良心b站！打call [打call]
AI分身,BV1cD421T7MT,0成本克隆？以后视频不用实拍了！【零成本+零门槛】轻松打造逼真自然的数字分身！,香丝丝姐姐,3546634134751253.0,女,2024-04-26 17:01:52,,58.0,点赞！
AI分身,BV1cD421T7MT,0成本克隆？以后视频不用实拍了！【零成本+零门槛】轻松打造逼真自然的数字分身！,bili_99375291,99375291.0,保密,2024-04-26 16:45:49,,37.0,厉害了，难辨真假！[支持][呲牙]
AI分身,BV1cD421T7MT,0成本克隆？以后视频不用实拍了！【零成本+零门槛】轻松打造逼真自然的数字分身！,流丨岚,388737489.0,保密,2024-04-26 15:46:26,,29.0,"这么好剧就是是这么金典
就是金典[喜欢]

风中凌乱[打call]"
AI分身,BV1cD421T7MT,0成本克隆？以后视频不用实拍了！【零成本+零门槛】轻松打造逼真自然的数字分身！,流丨岚,388737489.0,保密,2024-04-26 15:47:44,,28.0,"小游戏，[喜欢]
日常记录
[喜欢]，乐趣
就是这么真实"
AI分身,BV1cD421T7MT,0成本克隆？以后视频不用实拍了！【零成本+零门槛】轻松打造逼真自然的数字分身！,火树银花6,489608343.0,保密,2024-04-27 01:40:58,,26.0,免费的用自己形象给软件模型库测试
AI分身,BV1cD421T7MT,0成本克隆？以后视频不用实拍了！【零成本+零门槛】轻松打造逼真自然的数字分身！,大门大OMO,13314331.0,男,2024-04-28 10:58:11,,21.0,这种我感觉未来会出现“我”犯罪了，我甚至都不知道我怎么犯罪的
AI分身,BV1cD421T7MT,0成本克隆？以后视频不用实拍了！【零成本+零门槛】轻松打造逼真自然的数字分身！,洛水九暝,298727634.0,男,2024-04-26 16:00:42,,12.0,我觉得这种技术发展是好的，只是在这同时在思考，如果人类连自己的存在都不是唯一性的了，那么存在的意义在于什么呢
AI分身,BV1cD421T7MT,0成本克隆？以后视频不用实拍了！【零成本+零门槛】轻松打造逼真自然的数字分身！,iwange,543298323.0,男,2024-04-25 18:29:04,,10.0,厉害了，难辨真假！[支持]
AI分身,BV1cD421T7MT,0成本克隆？以后视频不用实拍了！【零成本+零门槛】轻松打造逼真自然的数字分身！,HADB,49613171.0,男,2024-04-25 18:19:18,,8.0,牛哇！[支持]
AI分身,BV1cD421T7MT,0成本克隆？以后视频不用实拍了！【零成本+零门槛】轻松打造逼真自然的数字分身！,D东哥1,488094433.0,保密,2024-04-25 18:28:24,,7.0,良心b站，为爱发电！
AI分身,BV1cD421T7MT,0成本克隆？以后视频不用实拍了！【零成本+零门槛】轻松打造逼真自然的数字分身！,在下夜雾,325624255.0,男,2024-04-25 18:04:07,,7.0,好厉害👍
AI分身,BV1cD421T7MT,0成本克隆？以后视频不用实拍了！【零成本+零门槛】轻松打造逼真自然的数字分身！,otto海绵宝宝电棍儿,3493295688779857.0,保密,2024-04-27 06:45:34,,6.0,有利有弊 肯定会被有心之人利用
AI分身,BV1cD421T7MT,0成本克隆？以后视频不用实拍了！【零成本+零门槛】轻松打造逼真自然的数字分身！,AI视频小助理,1141159409.0,保密,2024-04-26 15:48:14,,6.0,"一、数字分身技术及其应用。通过使用计算机图形学、人工智能和计算机动画等技术，可以生成数字分身，并将其应用于内容创作和知识传播。
00:01 - 数字分身技术非常火，很多人不相信视频中的人不是up主本人
00:36 - 数字分身技术有三种类型，适合不同场景和个人需求
02:47 - 数字分身技术可以帮助up主提高创作效率，增强互动性和知识传播效果
二、如何使用B站的AIJC创作工具B g n studio定制数字分身，包括外形和音色生成的数字分身。该工具完全免费且安全可靠。
03:01 - B站上线了自己的AIJC创作工具B g n studio，可以定制数字分身和音色生成的数字分身。
03:29 - 必剪studio是完全免费向大家公开的，可以获取到其他产品花费近万元的定制效果。
04:16 - 定制数字分身需要上传身份证照片和本人出境授权的视频来确认身份，耐心等待3~5天后就能定制完成。
三、数字分身的应用场景和优势，包括在电影、游戏、虚拟现实、增强现实等领域的应用，以及数字分身在未来可能的应用。
06:02 - 必剪studio定制的音色在经济发达国家流行
06:21 - 数字分身可用于电影、游戏和虚拟现实领域
06:49 - 数字分身可用于虚拟现实、虚拟角色扮演和游戏等领域，期待你的参与
--以上内容由模型基于视频内容生成，仅供参考"
AI分身,BV1cD421T7MT,0成本克隆？以后视频不用实拍了！【零成本+零门槛】轻松打造逼真自然的数字分身！,廾匸-_-TiAmo,410934515.0,男,2024-04-26 15:44:43,,5.0,数字分身现在主要看眨眼，当然以后科技增长了肯定更逼真。[吃瓜]
AI分身,BV1cD421T7MT,0成本克隆？以后视频不用实拍了！【零成本+零门槛】轻松打造逼真自然的数字分身！,博士阿辉混社会,18916827.0,男,2024-04-26 12:13:16,,5.0,真赞
AI分身,BV1cD421T7MT,0成本克隆？以后视频不用实拍了！【零成本+零门槛】轻松打造逼真自然的数字分身！,补丁君,2710569.0,男,2024-04-28 09:46:30,,4.0,如果不是在本地部署，我是不可能相信数据安全的[笑]
AI分身,BV1cD421T7MT,0成本克隆？以后视频不用实拍了！【零成本+零门槛】轻松打造逼真自然的数字分身！,好人有好报w,3546670352566272.0,保密,2024-04-27 07:12:38,,4.0,抱歉打扰大家，我曾经在边境执行任务被捅6刀，九死一生捡回一条性命，回到农村生下一个可爱的宝宝，如今我的儿子不幸患上了严重的疾病，医生告诉我需要尽快接受手术，否则生命将受到威胁。然而，昂贵的医疗费用让我和我的家庭陷入了困境。我们的积蓄几乎全部花在了孩子的治疗上，现在我们甚至连基本的生活费用都难以维持。我曾经是一名军人，深知军人的职责和荣誉。我也知道，我不能让我的家庭因为我而陷入困境。宝贝已经高烧39度两天就，我只能用冰袋降温，已经欠下医院十多万，无力承担接下来的费用，因此，我请求大家的帮助。如果您愿意伸出援手，无论是一点帮助还是一句鼓励的话语，我都会感激不尽。跪谢大家wH
AI分身,BV1cD421T7MT,0成本克隆？以后视频不用实拍了！【零成本+零门槛】轻松打造逼真自然的数字分身！,空松girl_敏儿,5834358.0,女,2024-05-03 18:49:39,,3.0,"呃……
本来很有兴趣去玩下的
一直对新科技的东西很好奇

但是用数字分身就是不想露脸录视频
但是制作数字分身还要拍摄7分钟视频训练
这个7分钟还是要拍啊
我还以为上传照片就行了

算了
I人撤退"
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,爱丽丝小鲁,678731967.0,男,2025-08-04 16:14:30,,1.0,已三连[打call]
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,在艾卡西亚种满桃林,485518693.0,保密,2026-04-15 23:54:16,,0.0,666
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,冘弦,284534992.0,男,2026-04-13 11:58:11,,0.0,666已三连
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,阿木木124,1003914976.0,保密,2026-02-04 08:31:59,,0.0,三连了[星星眼]
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,意南008911,3546572482677014.0,保密,2026-01-29 20:14:49,,0.0,没有十万粉怎么开[大哭]
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,是晗墨啊,3546373374871743.0,保密,2026-01-25 16:12:01,,0.0,三连了
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,bili_20796915173,493448131.0,保密,2026-01-23 00:49:28,,0.0,求
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,敲可爱的皮皮喵,28934740.0,女,2026-01-22 16:58:13,,0.0,可以教我怎么弄嘛[星星眼]
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,拳皇2002风溪,397789909.0,男,2026-01-17 01:05:15,,0.0,球球
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,夏民,318916807.0,男,2026-01-15 16:54:17,,0.0,三连了，可以教吗，没有十万粉丝也可以开吗
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,是锦陈阿,692551650.0,保密,2026-01-05 18:02:29,,0.0,求
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,LM小陌,500297380.0,保密,2025-12-23 18:35:43,,0.0,怎么开通
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,小小许真红,433147533.0,保密,2025-11-23 21:22:53,,0.0,666
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,要数风流人物,3546777481382412.0,保密,2025-10-11 16:19:44,,0.0,666
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,X11744,3546825019623619.0,保密,2025-09-10 05:04:32,,0.0,666
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,橘子不再橘,438061213.0,保密,2025-09-03 10:38:29,,0.0,666
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,V中年大叔V,692058633.0,保密,2025-08-08 08:56:05,,0.0,我也三链了，我也要
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,夜莺和落葉船,520750440.0,男,2025-08-03 10:41:56,,0.0,已三联
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,上王村副村长,674050101.0,保密,2025-07-26 04:16:11,,0.0,666
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,头huo有si,3546586437126232.0,保密,2025-07-08 19:25:11,,0.0,我也三链了，我也要
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,1人心_,692198879.0,保密,2025-06-11 12:32:53,,0.0,已三连，求
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,1人心_,692198879.0,保密,2025-06-11 12:32:27,,0.0,666
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,金毛肉沫,3461581272778791.0,保密,2025-05-10 11:23:13,,0.0,666
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,戏流云,25802323.0,男,2025-04-25 12:06:01,,0.0,up我三连了 可以要一份嘛
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,创才8879,3494367780145885.0,保密,2025-04-14 13:08:26,,0.0,666
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,瓦力快跑,3493282199899008.0,保密,2025-04-01 13:41:06,,0.0,666
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,无敌霸王龙帅哥,489447475.0,保密,2025-04-11 14:17:08,,0.0,666
AI分身,BV17XPxeMEhi,每个抖音博主都可以打造自己的ai分身了，扣子重磅更新，打通和ai分身联动。,AHA9191221,253030506.0,保密,2025-03-31 16:07:46,,0.0,666，来吧
